,TRGT_YEAR,GHG_EMS
4719,2019,58320
4720,2019,20632
4721,2019,21302
4722,2019,2413463
4723,2019,8047242
4724,2019,19533
4725,2019,26186
4726,2019,12299
4727,2019,86475
4728,2019,103475
4729,2019,18779
4730,2019,273240
4731,2019,151920
4732,2019,23067
4733,2019,61548
4734,2019,215362
4735,2019,37400
4736,2019,121146
4737,2019,1014854
4738,2019,29308
4739,2019,19700
4740,2019,18235
4741,2019,91469
4742,2019,30449
4743,2019,647942
4744,2019,161368
4745,2019,252979
4746,2019,56706
4747,2019,30356
4748,2019,50926
4749,2019,312358
4750,2019,23869
4751,2019,22773
4752,2019,580077
4753,2019,113137
4754,2019,3045
4755,2019,80636
4756,2019,28939
4757,2019,72304
4758,2019,1015035
4759,2019,14485
4760,2019,33937
4761,2019,105377
4762,2019,636665
4763,2019,124091
4764,2019,15046
4765,2019,20996
4766,2019,16151
4767,2019,13919
4768,2019,131344
4769,2019,1110627
4770,2019,207009
4771,2019,17984
4772,2019,290566
4773,2019,15148
4774,2019,21889
4775,2019,26190
4776,2019,16187
4777,2019,11506
4778,2019,8936
4779,2019,204865
4780,2019,4556
4781,2019,20607
4782,2019,21858
4783,2019,153818
4784,2019,4303651
4785,2019,34738
4786,2019,19890
4787,2019,80003
4788,2019,80016
4789,2019,1521222
4790,2019,25148
4791,2019,127770
4792,2019,4897849
4793,2019,1482850
4794,2019,1067787
4795,2019,169659
4796,2019,124085
4797,2019,10193
4798,2019,41299
4799,2019,30126
4800,2019,42098
4801,2019,142910
4802,2019,27534
4803,2019,48573
4804,2019,61385
4805,2019,97789
4806,2019,39398
4807,2019,173213
4808,2019,78104
4809,2019,76882
4810,2019,21741
4811,2019,667148
4812,2019,73827
4813,2019,39151
4814,2019,17467
4815,2019,76505
4816,2019,20459
4817,2019,18332
4818,2019,53399748
4819,2019,36670122
4820,2019,110207
4821,2019,32328
4822,2019,276218
4823,2019,39001786
4824,2019,15274
4825,2019,642805
4826,2019,17961
4827,2019,34673737
4828,2019,20604
4829,2019,20679
4830,2019,3112732
4831,2019,727449
4832,2019,129619
4833,2019,6027
4834,2019,25806
4835,2019,50513
4836,2019,13405
4837,2019,161923
4838,2019,81301
4839,2019,19408
4840,2019,264272
4841,2019,33987
4842,2019,96243
4843,2019,133022
4844,2019,83291
4845,2019,1101428
4846,2019,18105
4847,2019,252490
4848,2019,10990
4849,2019,201718
4850,2019,7647
4851,2019,75777
4852,2019,34269302
4853,2019,231996
4854,2019,5635192
4855,2019,399219
4856,2019,1604502
4857,2019,490048
4858,2019,201215
4859,2019,29585
4860,2019,222080
4861,2019,20115
4862,2019,17244
4863,2019,48354
4864,2019,17773
4865,2019,4976101
4866,2019,61766
4867,2019,28427
4868,2019,15984
4869,2019,16924
4870,2019,15523
4871,2019,952466
4872,2019,13643
4873,2019,101776
4874,2019,16873
4875,2019,61379
4876,2019,20568
4877,2019,4381568
4878,2019,71704
4879,2019,17221
4880,2019,3891857
4881,2019,15025
4882,2019,14635
4883,2019,12398
4884,2019,4683585
4885,2019,25802
4886,2019,455267
4887,2019,166978
4888,2019,4247696
4889,2019,74827
4890,2019,29920
4891,2019,48140
4892,2019,24537
4893,2019,75866
4894,2019,99878
4895,2019,73624
4896,2019,15579
4897,2019,10835566
4898,2019,77723
4899,2019,20308
4900,2019,155945
4901,2019,155864
4902,2019,74737
4903,2019,240687
4904,2019,104420
4905,2019,38632
4906,2019,201678
4907,2019,35203
4908,2019,39075
4909,2019,7125337
4910,2019,23743
4911,2019,201138
4912,2019,34582
4913,2019,1581941
4914,2019,22245165
4915,2019,22534
4916,2019,43009
4917,2019,509780
4918,2019,938783
4919,2019,187504
4920,2019,18291
4921,2019,36306
4922,2019,15542
4923,2019,446829
4924,2019,85665
4925,2019,112627
4926,2019,122752
4927,2019,24074
4928,2019,23765
4929,2019,290427
4930,2019,51603
4931,2019,209569
4932,2019,380722
4933,2019,849023
4934,2019,23041
4935,2019,468850
4936,2019,135302
4937,2019,20470
