NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
542,환경부,성안합섬(주),경상북도 구미시 남구미로 29,2019,사업장,섬유,"73,595",tCO₂eq,-,-,"1,485",TJ,-,-,이큐에이㈜,-
543,산업통상자원부,성일요업주식회사,경기도 안산시 단원구 별망로 195 (성곡동),2019,사업장,유리 · 요업,"18,225",tCO₂eq,-,-,346,TJ,-,-,한국표준협회,-
544,환경부,성창보드(주),울산광역시 울주군 삼남면 강당로 35,2019,사업장,목재,"27,254",tCO₂eq,-,-,550,TJ,-,-,㈜한국품질보증원,-
545,환경부,성훈엔지니어링주식회사,경기도 시흥시 공단1대로363번길34(정왕동),2019,사업장,비철금속,"38,609",tCO₂eq,-,-,764,TJ,-,-,한국가스안전공사,-
546,산업통상자원부,세메스(주),충청남도 천안시 서북구 직산읍 4산단5길 77,2019,사업장,기계,"25,959",tCO₂eq,-,-,487,TJ,-,-,(재)한국품질재단,-
547,국토교통부,세방(주),부산광역시 남구 북항로 141 (감만동),2019,사업장,교통(화물),"25,935",tCO₂eq,-,-,403,TJ,-,-,(주)한국경영인증원,-
548,환경부,세방전지(주),서울 강남구 선릉로 433,2019,사업장,전기전자,"128,871",tCO₂eq,-,-,"2,627",TJ,-,-,이큐에이㈜,-
549,산업통상자원부,세일철강(주),충청남도 아산시 인주면 아산호로 59,2019,사업장,철강,"2,742",tCO₂eq,-,-,52,TJ,-,-,(재)한국품질재단,-
550,환경부,세하(주),대구 달성군 유가면 비슬로96길 97,2019,업체,제지,"155,722",tCO₂eq,87.65,tCO2eq/억원,"1,798",TJ,1.01,TJ/억원,이큐에이㈜,"177,653,879,000"
551,산업통상자원부,세화금속공업(주) 다산공장,경상북도 고령군 다산면 다산산단2길 64 ,2019,사업장,철강,"15,993",tCO₂eq,-,-,294,TJ,-,-,이큐에이㈜,-
552,환경부,셀트리온,인천광역시 연수구 아카데미로51번길 20(송도동) ,2019,사업장,석유화학,"48,530",tCO₂eq,-,-,983,TJ,-,-,산림조합중앙회,-
553,환경부,주식회사 디비하이텍,서울특별시 강남구 테헤란로 432 동부금융센터 31층,2019,업체,반도체,"311,816",tCO₂eq,38.62,tCO2eq/억원,"3,646",TJ,0.45,TJ/억원,(주)비에스아이그룹코리아,"807,416,423,000"
554,국토교통부,소신여객자동차(주),경기도 부천시 부일로 490 (심곡동),2019,사업장,교통(여객),"27,697",tCO₂eq,-,-,501,TJ,-,-,한국표준협회,-
555,환경부,속초시 환경자원사업소,강원도 속초시 방축길 60 (대포동),2019,사업장,지정외 폐기물처리업,"19,238",tCO₂eq,-,-,319,TJ,-,-,(주)한국경영인증원,-
556,환경부,솔베이실리카코리아(주),인천광역시 남구 학익동,2019,사업장,석유화학,"35,722",tCO₂eq,-,-,776,TJ,-,-,이큐에이㈜,-
557,환경부,솔브레인에스엘디 주식회사,충청남도 공주시 공단길 14-36,2019,사업장,디스플레이,"48,159",tCO₂eq,-,-,989,TJ,-,-,㈜한국품질보증원,-
558,환경부,송원산업(주),울산광역시 남구 여천동 737-2,2019,업체,석유화학,"156,673",tCO₂eq,24.01,tCO2eq/억원,"3,041",TJ,0.47,TJ/억원,한국표준협회,"652,416,000,000"
559,환경부,송학제지(주),경상남도 양산시 주남로 50(주남동) ,2019,사업장,제지,"32,433",tCO₂eq,-,-,232,TJ,-,-,이큐에이㈜,-
560,환경부,수도권매립지관리공사,인천광역시 서구 거월로 61,2019,업체,폐기물,"1,474,771",tCO₂eq,665.37,tCO2eq/억원,"5,114",TJ,2.31,TJ/억원,한국산업기술시험원,"221,647,000,000"
561,환경부,수완에너지 주식회사,광주광역시 광산구 수완로 130,2019,업체,집단에너지,"167,142",tCO₂eq,246.72,tCO2eq/억원,"3,313",TJ,4.89,TJ/억원,대일이엔씨기술(주),"67,745,027,000"
562,환경부,수원시,경기도 수원시 팔달구 효원로 241,2019,업체,폐기물,"179,869",tCO₂eq,-,-,"1,545",TJ,-,-,㈜한국품질보증원,-
563,국토교통부,수원애경역사(주),경기도 수원시 팔달구 덕영대로 924 (매산로1가),2019,사업장,건물,"17,499",tCO₂eq,-,-,355,TJ,-,-,한국표준협회,-
564,국토교통부,수원여객운수(주),경기도 수원시 장안구 창훈로60번길 22-2 (연무동),2019,업체,교통(여객),"46,666",tCO₂eq,51.23,tCO2eq/억원,863,TJ,0.95,TJ/억원,한국표준협회,"91,094,275,000"
565,환경부,순천시,전라남도 순천시 장명로 30,2019,업체,폐기물,"46,317",tCO₂eq,-,-,497,TJ,-,-,한국산업기술시험원,-
566,산업통상자원부,스미토모세이카폴리머스코리아(주),전라남도 여수시 중흥2로 66 (중흥동),2019,사업장,석유화학,"23,821",tCO₂eq,-,-,"1,124",TJ,-,-,한국표준협회,-
567,환경부,스테코(주),충청남도 천안시 서북구 3공단1로 20(백석동) ,2019,사업장,전기전자,"39,995",tCO₂eq,-,-,819,TJ,-,-,한국표준협회,-
568,환경부,스템코(주),충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44 ,2019,사업장,반도체,"56,053",tCO₂eq,-,-,"1,221",TJ,-,-,(주)한국경영인증원,-
569,환경부,시그네틱스(주),경기도 파주시 탄현면 평화로 711 ,2019,사업장,반도체,"41,959",tCO₂eq,-,-,856,TJ,-,-,(주)한국경영인증원,-
570,환경부,시흥시,경기도 시흥시 시청로 20,2019,사업장,폐기물,"115,047",tCO₂eq,-,-,788,TJ,-,-,(재)한국품질재단,-
571,환경부,신대양제지(주),경기도 안산시 단원구 목내로 29(목내동) ,2019,업체,제지,"212,791",tCO₂eq,82.34,tCO2eq/억원,"1,726",TJ,0.67,TJ/억원,한국표준협회,"258,433,074,000"
572,환경부,신대양제지반월(주),경기도 안산시 단원구 목내로 29,2019,사업장,산업,"101,702",tCO₂eq,-,-,774,TJ,-,-,한국표준협회,-
573,환경부,신대일제지공업(주),대구광역시 달서구 성서공단로51길 27(장동) ,2019,사업장,제지,"88,724",tCO₂eq,-,-,372,TJ,-,-,이큐에이㈜,-
574,환경부,신대한정유산업 주식회사,경기도 화성시 정남면 가장로 334-10,2019,사업장,폐기물,"89,345",tCO₂eq,-,-,150,TJ,-,-,(주)한국경영인증원,-
575,국토교통부,신도림테크노마트 주식회사,서울특별시 구로구  새말로 97 신도림테크노마트,2019,사업장,건물,"16,491",tCO₂eq,-,-,337,TJ,-,-,(주)한국경영인증원,-
576,국토교통부,신분당선(주),경기도 성남시 분당구 대왕판교로606번길 33 (삼평동),2019,사업장,교통(철도),"25,936",tCO₂eq,-,-,534,TJ,-,-,(주)한국경영인증원,-
577,국토교통부,신성교통(주),경기도 파주시 교하로 1358 (신성교통),2019,사업장,교통(여객),"29,007",tCO₂eq,-,-,515,TJ,-,-,대일이엔씨기술(주),-
578,국토교통부,신안종합리조트(주),강원도 횡성군 둔내면 고원로 451 ,2019,사업장,건물,"15,047",tCO₂eq,-,-,298,TJ,-,-,(주)한국경영인증원,-
579,산업통상자원부,신양금속공업(주) 제1공장,경기도 안산시 단원구 시화로 162 (성곡동),2019,사업장,비철금속,"14,467",tCO₂eq,-,-,305,TJ,-,-,한국표준협회,-
580,환경부,신창제지공업주식회사,충청남도 아산시 곡교천로125번길 23,2019,사업장,제지,"33,528",tCO₂eq,-,-,677,TJ,-,-,한국표준협회,-
581,환경부,신풍제지(주),경기도 평택시 고덕면 고덕로 144-32 ,2019,사업장,제지,"98,736",tCO₂eq,-,-,"1,763",TJ,-,-,(재)한국품질재단,-
582,산업통상자원부,신한방직 주식회사,전라북도 완주군 이서면 콩쥐팥쥐로 984-120 신한방직(주),2019,사업장,섬유,"9,796",tCO₂eq,-,-,201,TJ,-,-,이큐에이㈜,-
583,산업통상자원부,신한중공업(주),울산광역시 울주군 온산읍 우봉강양로 35,2019,사업장,조선,"22,083",tCO₂eq,-,-,374,TJ,-,-,㈜한국품질보증원,-
584,산업통상자원부,신화인터텍(주),충청남도 천안시 동남구 병천면 매봉로 308,2019,사업장,반도체.디스플레이.전기전자,"18,048",tCO₂eq,-,-,364,TJ,-,-,한국표준협회,-
585,산업통상자원부,쌍용기초소재(주),전라북도 군산시 임해로 355 (소룡동),2019,사업장,시멘트,"20,892",tCO₂eq,-,-,373,TJ,-,-,한국표준협회,-
586,환경부,주식회사 삼기오토모티브 서산공장,충청남도 서산시 지곡면 무장산업로 263-29,2019,사업장,자동차,"54,019",tCO₂eq,-,-,"1,016",TJ,-,-,이큐에이㈜,-
587,환경부,쌍용양회공업 주식회사,서울특별시 중구 수표로 34,2019,업체,시멘트,"10,794,303",tCO₂eq,"1,033.18",tCO2eq/억원,"57,038",TJ,5.46,TJ/억원,한국표준협회,"1,044,759,954,868"
588,환경부,쌍용자동차(주),경기도 평택시 동삭로 455-12,2019,업체,자동차,"125,522",tCO₂eq,3.46,tCO2eq/억원,"2,496",TJ,0.07,TJ/억원,㈜한국품질보증원,"3,626,261,374,000"
589,환경부,씨엔씨티에너지 주식회사,대전광역시 유성구 학하서로 189 (복용동),2019,사업장,집단에너지,"43,837",tCO₂eq,-,-,879,TJ,-,-,로이드인증원㈜,-
590,해양수산부,씨월드고속훼리(주),전라남도 목포시  해안로148번길 14 ,2019,업체,교통(해운),"88,096",tCO₂eq,117.47,tCO2eq/억원,"1,206",TJ,1.61,TJ/억원,(주)한국경영인증원,"74,996,619,000"
591,국토교통부,씨제이씨지브이(주),서울특별시 용산구 한강대로23길 55 (한강로3가),2019,업체,건물,"82,932",tCO₂eq,7.93,tCO2eq/억원,"1,649",TJ,0.16,TJ/억원,(재)한국품질재단,"1,046,370,347,000"
592,환경부,씨지앤율촌전력 주식회사,전라남도 광양시 광양읍 인덕로 360-202,2019,업체,발전 · 에너지,"2,544,530",tCO₂eq,298.84,tCO2eq/억원,"49,071",TJ,5.76,TJ/억원,㈜한국품질보증원,"851,457,432,000"
593,산업통상자원부,아름일렉트로닉스 주식회사,경기도 안산시 단원구 만해로229번길 20 (성곡동),2019,사업장,반도체.디스플레이.전기전자,"14,365",tCO₂eq,-,-,294,TJ,-,-,(주)한국경영인증원,-
594,환경부,아반스트레이트코리아 주식회사,경기도 평택시 청북읍 현곡산단로 84,2019,사업장,유리,"33,709",tCO₂eq,-,-,659,TJ,-,-,㈜한국품질보증원,-
595,산업통상자원부,아비코테크 주식회사,충청북도 증평군 증평읍 내룡길 36 ,2019,사업장,반도체.디스플레이.전기전자,"14,042",tCO₂eq,-,-,287,TJ,-,-,(주)한국경영인증원,-
596,환경부,아사히피디글라스한국(주),경상북도 구미시 산동면 봉산리 첨단기업로 178번지,2019,사업장,유리,76,tCO₂eq,-,-,1,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
597,환경부,아산시,충청남도 아산시 시민로 456,2019,사업장,폐기물,"38,261",tCO₂eq,-,-,470,TJ,-,-,㈜한국품질보증원,-
598,환경부,아세아시멘트 주식회사,서울특별시 강남구 논현로 430,2019,업체,시멘트,"2,471,660",tCO₂eq,645.7,tCO2eq/억원,"14,423",TJ,3.77,TJ/억원,한국표준협회,"382,787,534,000"
599,환경부,아세아제지(주),세종특별자치시 부강면 부강금호로 497,2019,업체,제지,"472,979",tCO₂eq,112.97,tCO2eq/억원,"4,233",TJ,1.01,TJ/억원,한국표준협회,"418,694,286,000"
600,환경부,아시아나항공,서울특별시 강서구 오정로 443-83,2019,업체,항공,"373,090",tCO₂eq,6.3,tCO2eq/억원,"5,462",TJ,0.09,TJ/억원,로이드인증원㈜,"5,924,465,030,000"
601,환경부,아이에스동서(주),서울특별시 강남구 영동대로 741,2019,사업장,산업,"84,053",tCO₂eq,-,-,"1,555",TJ,-,-,한국표준협회,-
602,국토교통부,아주대학교의료원,경기도 수원시 영통구 월드컵로 164 (원천동),2019,사업장,건물,"27,268",tCO₂eq,-,-,552,TJ,-,-,한국생산성본부인증원(주),-
603,환경부,안동시,경상북도 안동시 앙실3길21-20,2019,사업장,폐기물,"47,736",tCO₂eq,-,-,404,TJ,-,-,(재)한국품질재단,-
604,산업통상자원부,안산도시개발(주),경기도 안산시 단원구 첨단로 670,2019,사업장,발전에너지,"14,264",tCO₂eq,-,-,481,TJ,-,-,한국가스안전공사,-
605,환경부,안산시,경기도 안산시 단원구 화랑로 387,2019,업체,폐기물,"122,182",tCO₂eq,-,-,"1,525",TJ,-,-,㈜한국품질보증원,-
606,환경부,안양시,경기도 안양시 동안구 시민대로 235,2019,업체,폐기물,"105,733",tCO₂eq,-,-,"1,192",TJ,-,-,㈜한국품질보증원,-
607,환경부,애경유화(주),울산광역시 남구 상개로81(상개동) ,2019,업체,석유화학,"153,450",tCO₂eq,19,tCO2eq/억원,"1,388",TJ,0.17,TJ/억원,한국표준협회,"807,463,497,000"
608,환경부,앰코테크놀로지코리아(주),광주광역시 북구 앰코로 100(대촌동),2019,업체,반도체,"210,470",tCO₂eq,12.46,tCO2eq/억원,"4,284",TJ,0.25,TJ/억원,(주)비에스아이그룹코리아,"1,688,886,770,000"
609,국토교통부,양산부산대학교병원,경상남도 양산시 물금읍 금오로 20,2019,사업장,건물,"20,502",tCO₂eq,-,-,418,TJ,-,-,한국산업기술시험원,-
610,환경부,양산시,경상남도 양산시 중앙로 39 양산시청,2019,사업장,폐기물,"122,666",tCO₂eq,-,-,831,TJ,-,-,(재)한국품질재단,-
611,환경부,양주시,경기도 양주시 부흥로 1533,2019,사업장,폐기물,"72,830",tCO₂eq,-,-,735,TJ,-,-,㈜한국품질보증원,-
612,환경부,에너원(주),전라북도 군산시  외항로 884,2019,사업장,산업단지,"38,033",tCO₂eq,-,-,436,TJ,-,-,(주)한국경영인증원,-
613,환경부,에스에스엘엠 주식회사,대구광역시 달성군 다시읍 세천로2길 1,2019,사업장,반도체,"24,277",tCO₂eq,-,-,491,TJ,-,-,한국표준협회,-
614,환경부,주식회사 에쓰큐씨,-,2019,사업장,산업,"134,801",tCO₂eq,-,-,884,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
615,산업통상자원부,에스케이가스(주),울산광역시 남구 용잠로 566 (용잠동),2019,사업장,발전에너지,"25,790",tCO₂eq,-,-,437,TJ,-,-,(재)한국품질재단,-
616,환경부,주식회사 케이씨씨글라스,-,2019,업체,유리,"752,079",tCO₂eq,-,-,"8,750",TJ,-,-,(재)한국품질재단,-
617,환경부,에스케이루브리컨츠 주식회사,서울특별시 종로구 종로 26,2019,업체,정유,"178,311",tCO₂eq,12.37,tCO2eq/억원,"5,622",TJ,0.39,TJ/억원,한국표준협회,"1,441,201,705,000"
618,환경부,에스케이머티리얼즈 주식회사,경상북도 영주시 가흥공단로 59-33,2019,업체,석유화학,"246,868",tCO₂eq,54.3,tCO2eq/억원,"5,053",TJ,1.11,TJ/억원,한국가스안전공사,"454,649,037,000"
619,환경부,에스케이실트론 주식회사,경상북도 구미시 임수로 53,2019,업체,반도체,"357,560",tCO₂eq,23.2,tCO2eq/억원,"7,363",TJ,0.48,TJ/억원,로이드인증원㈜,"1,541,537,626,000"
620,환경부,에스케이씨 주식회사,경기도 수원시 장안구 장안로309번길 84,2019,업체,석유화학,"761,517",tCO₂eq,61.92,tCO2eq/억원,"13,475",TJ,1.1,TJ/억원,한국표준협회,"1,229,900,590,000"
621,산업통상자원부,에스케이씨솔믹스주식회사,경기도 평택시 팽성읍 추팔산단2길 24 ,2019,사업장,반도체.디스플레이.전기전자,"10,849",tCO₂eq,-,-,222,TJ,-,-,한국표준협회,-
622,환경부,통영시 환경자원화센터,경상남도 통영시 평인일주로 1074-54,2019,사업장,폐기물,"32,869",tCO₂eq,-,-,179,TJ,-,-,(재)한국품질재단,-
623,환경부,에스케이씨하이테크앤마케팅(주),충청남도 천안시 서북구 성거읍 성거길 112,2019,사업장,석유화학,"32,899",tCO₂eq,-,-,585,TJ,-,-,(재)한국품질재단,-
624,환경부,프렉스에어코리아 주식회사,서울특별시 강남구  테헤란로 512 신안빌딩,2019,업체,석유화학,"635,596",tCO₂eq,106.37,tCO2eq/억원,"13,069",TJ,2.19,TJ/억원,(재)한국품질재단,"597,553,848,005"
625,산업통상자원부,에스케이어드밴스드주식회사,울산광역시 남구 용연로 299 (황성동),2019,업체,석유화학,"781,894",tCO₂eq,100.14,tCO2eq/억원,"13,073",TJ,1.67,TJ/억원,한국표준협회,"780,772,615,908"
626,환경부,에스케이에너지 주식회사,서울특별시 종로구 종로 26,2019,업체,정유,"7,248,678",tCO₂eq,22.47,tCO2eq/억원,"80,503",TJ,0.25,TJ/억원,한국표준협회,"32,253,827,526,000"
627,환경부,하남시 환경기초시설,경기도 하남시 미사대로 710,2019,사업장,폐기물,"28,536",tCO₂eq,-,-,415,TJ,-,-,(재)한국품질재단,-
628,환경부,에스케이이엔에스 주식회사,서울특별시 종로구 종로26(서린동) SK빌딩,2019,업체,발전 · 에너지,"2,880,322",tCO₂eq,353.51,tCO2eq/억원,"57,768",TJ,7.09,TJ/억원,(주)한국경영인증원,"814,768,088,761"
629,환경부,에스케이종합화학 주식회사,서울특별시 종로구 종로 26,2019,업체,석유화학,"3,207,910",tCO₂eq,32.42,tCO2eq/억원,"60,319",TJ,0.61,TJ/억원,한국표준협회,"9,894,987,657,000"
630,환경부,에스케이케미칼(주),경기도 성남시 분당구 판교로 310,2019,업체,석유화학,"508,742",tCO₂eq,58.48,tCO2eq/억원,"7,807",TJ,0.9,TJ/억원,(주)비에스아이그룹코리아,"869,939,186,000"
631,환경부,에스케이텔레콤 주식회사,서울특별시 중구 을지로 65,2019,업체,통신,"1,005,576",tCO₂eq,8.8,tCO2eq/억원,"20,664",TJ,0.18,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"11,421,342,000,000"
632,환경부,에스케이하이닉스 시스템아이씨(주),충청북도 청주시 흥덕구 대신로 215(향정동),2019,업체,반도체,"286,940",tCO₂eq,43.38,tCO2eq/억원,"4,402",TJ,0.67,TJ/억원,(주)비에스아이그룹코리아,"661,510,786,151"
633,환경부,에스케이하이닉스 주식회사,경기도 이천시 부발읍 경충대로 2091,2019,업체,반도체,"4,261,189",tCO₂eq,16.83,tCO2eq/억원,"77,497",TJ,0.31,TJ/억원,(주)비에스아이그룹코리아,"25,320,755,000,000"
634,환경부,에스폼(주),경기도 안성시 미양면 안성맞춤대로 474-40,2019,사업장,산업,"32,848",tCO₂eq,-,-,586,TJ,-,-,한국표준협회,-
635,환경부,에스피엘(주),경기도 평택시 팽성읍 추팔산단1길 157,2019,사업장,음식료품,"27,207",tCO₂eq,-,-,618,TJ,-,-,(주)비에스아이그룹코리아,-
636,환경부,에어리퀴드코리아 주식회사,서울특별시 강남구 테헤란로 501 (삼성동) 11층,2019,업체,석유화학,"207,229",tCO₂eq,73.67,tCO2eq/억원,"2,776",TJ,0.99,TJ/억원,로이드인증원㈜,"281,295,986,680"
637,환경부,에어부산(주),부산광역시 부산진구  황령대로 24 부산상공회의소,2019,업체,항공,"209,317",tCO₂eq,33.06,tCO2eq/억원,"3,003",TJ,0.47,TJ/억원,한국표준협회,"633,183,493,000"
638,환경부,에어프로덕츠코리아 주식회사,경기도 용인시 기흥구 농서로46번길 3(농서동) ,2019,업체,석유화학,"832,324",tCO₂eq,140.85,tCO2eq/억원,"17,027",TJ,2.88,TJ/억원,로이드인증원㈜,"590,948,107,000"
639,환경부,에이에스이코리아주식회사,경기도 파주시 산업단지길 76,2019,사업장,반도체,"89,450",tCO₂eq,-,-,"1,825",TJ,-,-,(재)한국품질재단,-
640,산업통상자원부,에이지씨디스플레이글라스 오창 주식회사,충청북도 청원군 오창읍 과학산업3로 105 ,2019,사업장,유리 · 요업,"16,878",tCO₂eq,-,-,347,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
641,환경부,에이지씨화인테크노한국주식회사,경상북도 구미시 산동면 첨단기업로 178,2019,업체,유리,"251,149",tCO₂eq,67.32,tCO2eq/억원,"4,876",TJ,1.31,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"373,056,059,888"
642,국토교통부,에이치디씨아이파크몰 주식회사,서울특별시 용산구 한강대로 23길 55,2019,사업장,건물,"19,531",tCO₂eq,-,-,400,TJ,-,-,(재)한국화학융합시험연구원,-
643,산업통상자원부,에이치디씨현대이피 주식회사,울산광역시 남구 사평로 108-256 (부곡동),2019,사업장,석유화학,"23,762",tCO₂eq,-,-,454,TJ,-,-,한국표준협회,-
644,산업통상자원부,에코플라스틱(주) 1공장,경상북도 경주시 공단로69번길 30 (황성동),2019,사업장,자동차,"18,278",tCO₂eq,-,-,372,TJ,-,-,(재)한국품질재단,-
645,산업통상자원부,엘앤에프,대구광역시 달서구 성서4차첨단로 136 (월암동),2019,사업장,반도체.디스플레이.전기전자,"26,641",tCO₂eq,-,-,520,TJ,-,-,(재)한국품질재단,-
646,환경부,엘에스니꼬 동제련 주식회사,울산광역시 울주군 온산읍 산암로 148,2019,업체,비철금속,"516,024",tCO₂eq,6.75,tCO2eq/억원,"8,369",TJ,0.11,TJ/억원,한국표준협회,"7,642,856,610,554"
647,환경부,엘에스메탈 주식회사,서울특별시 강남구 영동대로 511,2019,사업장,비철금속,"24,365",tCO₂eq,-,-,498,TJ,-,-,(주)한국경영인증원,-
648,산업통상자원부,엘에스일렉트릭(주) 청주사업장,충청북도 청주시 흥덕구 백봉로 95 ,2019,사업장,반도체.디스플레이.전기전자,"22,284",tCO₂eq,-,-,455,TJ,-,-,(주)한국경영인증원,-
649,환경부,엘에스전선 주식회사,경기도 안양시 동안구 엘에스로 127,2019,업체,전기전자,"125,309",tCO₂eq,3.86,tCO2eq/억원,"2,480",TJ,0.08,TJ/억원,㈜한국품질보증원,"3,242,768,000,000"
650,환경부,엘지디스플레이(주),서울특별시 영등포구 여의대로 128번지 (여의도동),2019,업체,디스플레이,"5,885,435",tCO₂eq,27.17,tCO2eq/억원,"62,776",TJ,0.29,TJ/억원,(재)한국품질재단,"21,658,329,000,000"
651,환경부,엘지유플러스(주),서울특별시 용산구 한강대로 32,2019,업체,통신,"1,098,879",tCO₂eq,8.91,tCO2eq/억원,"22,621",TJ,0.18,TJ/억원,한국표준협회,"12,337,746,000,000"
652,환경부,엘지이노텍 주식회사,서울특별시 중구 후암로 98,2019,업체,전기전자,"316,552",tCO₂eq,4.07,tCO2eq/억원,"6,378",TJ,0.08,TJ/억원,(주)비에스아이그룹코리아,"7,785,053,515,000"
653,환경부,엘지전자 주식회사,서울특별시 영등포구 여의대로 128,2019,업체,전기전자,"685,017",tCO₂eq,2.39,tCO2eq/억원,"9,030",TJ,0.03,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"28,654,467,000,000"
654,환경부,엠이엠씨코리아주식회사,충청남도 천안시 서북구 성거읍 망향로 854 ,2019,사업장,반도체,"69,699",tCO₂eq,-,-,"1,432",TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
655,환경부,여수시,전라남도 여수시 학동1길 10 (학동),2019,업체,지정외 폐기물처리업 등,"80,498",tCO₂eq,-,-,699,TJ,-,-,한국산업기술시험원,-
656,환경부,여천엔씨씨 주식회사,"서울특별시 중구 세종대로 39, 8층(대한상공회의소빌딩)",2019,업체,석유화학,"3,652,762",tCO₂eq,72.96,tCO2eq/억원,"71,795",TJ,1.43,TJ/억원,(재)한국품질재단,"5,006,424,987,880"
657,국토교통부,영남대학교,경상북도 경산시 대학로 280 영남대학교,2019,사업장,건물,"17,915",tCO₂eq,-,-,362,TJ,-,-,㈜한국품질보증원,-
658,산업통상자원부,영보화학(주),충청북도 청주시 흥덕구 강내면 서부로 230-23 ,2019,사업장,석유화학,"15,894",tCO₂eq,-,-,301,TJ,-,-,(주)한국경영인증원,-
659,산업통상자원부,영신금속공업(주),경기도 평택시 포승읍 포승공단로118번길 118,2019,사업장,기계,"17,076",tCO₂eq,-,-,347,TJ,-,-,(재)한국품질재단,-
660,환경부,영진글로벌 주식회사,충청남도 당진시 신평면 당진항만로 65,2019,사업장,산업,"22,603",tCO₂eq,-,-,457,TJ,-,-,한국표준협회,-
661,국토교통부,영특수츄레라(주),서울특별시 구로구 고척로 208 (고척동),2019,사업장,교통(화물),"11,412",tCO₂eq,-,-,161,TJ,-,-,대일이엔씨기술(주),-
662,환경부,영풍전자(주),경기 안산시 단원구 범지기로141번길 50,2019,사업장,전기전자,"104,533",tCO₂eq,-,-,"1,974",TJ,-,-,이큐에이㈜,-
663,환경부,영풍제지(주),경기도 평택시 진위면 서탄로 9 ,2019,사업장,제지,"119,178",tCO₂eq,-,-,"1,105",TJ,-,-,한국표준협회,-
664,환경부,영화금속(주),경상남도 창원시 진해구 남의로57(남양동),2019,사업장,철강,"104,363",tCO₂eq,-,-,"1,528",TJ,-,-,한국표준협회,-
665,산업통상자원부,영흥철강(주),경상남도 창원시 성산구 공단로 193 (신촌동),2019,사업장,철강,"13,174",tCO₂eq,-,-,291,TJ,-,-,한국표준협회,-
666,환경부,오뚜기라면(주),경기도 평택시 안중읍 덕우로 423,2019,사업장,음식료품,"52,276",tCO₂eq,-,-,"1,045",TJ,-,-,(주)비에스아이그룹코리아,-
667,환경부,오리온엔지니어드카본즈 주식회사,전라남도 여수시 진달래길 310-88(월내동) ,2019,업체,석유화학,"474,700",tCO₂eq,156.86,tCO2eq/억원,"6,520",TJ,2.15,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"302,629,895,274"
668,환경부,오비맥주(주),"서울특별시 강남구 영동대로 517, 8층(삼성동, 아셈타워)",2019,업체,음식료품,"103,387",tCO₂eq,6.7,tCO2eq/억원,"2,070",TJ,0.13,TJ/억원,이큐에이㈜,"1,542,126,174,946"
669,환경부,오산시 환경사업소,경기도 오산시 오산천로 72 (오산동),2019,사업장,하수처리업,"18,819",tCO₂eq,-,-,262,TJ,-,-,㈜한국품질보증원,-
670,환경부,오씨아이 주식회사,서울특별시 중구 소공로 94,2019,업체,석유화학,"2,136,152",tCO₂eq,120.92,tCO2eq/억원,"37,670",TJ,2.13,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"1,766,574,982,000"
671,농림축산식품부,오케이에프음료(주),경상북도 안동시 풍산읍 절뒤길 52,2019,사업장,음료제조업,"16,542",tCO₂eq,-,-,292,TJ,-,-,한국표준협회,-
672,환경부,온세미컨덕터코리아(주),경기도 부천시 평천로850번길 55(도당동) ,2019,업체,반도체,"141,227",tCO₂eq,25.75,tCO2eq/억원,"1,914",TJ,0.35,TJ/억원,(주)비에스아이그룹코리아,"548,462,925,713"
673,환경부,와이케이스틸(주),부산광역시 사하구 을숙도대로 760(구평동),2019,업체,철강,"359,502",tCO₂eq,-,-,"6,654",TJ,-,-,한국표준협회,-
674,국토교통부,용남고속(주),경기도 수원시 권선구 온정로 88 (오목천동),2019,사업장,교통(여객),"28,033",tCO₂eq,-,-,502,TJ,-,-,한국표준협회,-
675,환경부,용산화학(주),울산광역시 남구 사평로 32,2019,사업장,석유화학,"114,017",tCO₂eq,-,-,969,TJ,-,-,한국가스안전공사,-
676,환경부,용인시,경기도 용인시 처인구 중부대로 1199,2019,업체,폐기물,"169,296",tCO₂eq,-,-,"1,778",TJ,-,-,㈜한국품질보증원,-
677,산업통상자원부,우지막코리아(주),충청북도 음성군 삼성면 대성로 259 우지막코리아 주식회사,2019,사업장,자동차,"17,370",tCO₂eq,-,-,348,TJ,-,-,한국표준협회,-
678,산업통상자원부,욱성화학(주),부산광역시 금정구 개좌로 174 (회동동),2019,사업장,석유화학,"14,503",tCO₂eq,-,-,289,TJ,-,-,한국표준협회,-
